매장_id,품목_id,기간,창고_출고량
ST_102,IT_127,2024.02.3,4
ST_102,IT_127,2024.02.4,3
ST_102,IT_127,2024.02.5,0
ST_102,IT_128,2024.02.1,0
ST_102,IT_128,2024.02.2,0
ST_102,IT_128,2024.02.3,0
ST_102,IT_128,2024.02.4,0
ST_102,IT_128,2024.02.5,0
ST_102,IT_129,2024.02.1,0
ST_102,IT_129,2024.02.2,20
ST_102,IT_129,2024.02.3,60
ST_102,IT_129,2024.02.4,0
ST_102,IT_129,2024.02.5,0
ST_102,IT_130,2024.02.1,0
ST_102,IT_130,2024.02.2,15
ST_102,IT_130,2024.02.3,32
ST_102,IT_130,2024.02.4,34
ST_102,IT_130,2024.02.5,0
ST_102,IT_132,2024.02.1,0
ST_102,IT_132,2024.02.2,2
ST_102,IT_132,2024.02.3,18
ST_102,IT_132,2024.02.4,14
ST_102,IT_132,2024.02.5,0
ST_102,IT_133,2024.02.1,0
ST_102,IT_133,2024.02.2,14
ST_102,IT_133,2024.02.3,22
ST_102,IT_133,2024.02.4,17
ST_102,IT_133,2024.02.5,0
ST_102,IT_134,2024.02.1,0
ST_102,IT_134,2024.02.2,6
ST_102,IT_134,2024.02.3,5
ST_102,IT_134,2024.02.4,7
ST_102,IT_134,2024.02.5,0
ST_102,IT_137,2024.02.1,0
ST_102,IT_137,2024.02.2,800
ST_102,IT_137,2024.02.3,600
ST_102,IT_137,2024.02.4,300
ST_102,IT_137,2024.02.5,0
ST_102,IT_138,2024.02.1,0
ST_102,IT_138,2024.02.2,0
ST_102,IT_138,2024.02.3,0
ST_102,IT_138,2024.02.4,0
ST_102,IT_138,2024.02.5,0
ST_102,IT_139,2024.02.1,0
ST_102,IT_139,2024.02.2,2
ST_102,IT_139,2024.02.3,1
ST_102,IT_139,2024.02.4,3
ST_102,IT_139,2024.02.5,0
ST_102,IT_140,2024.02.1,0
ST_102,IT_140,2024.02.2,6
ST_102,IT_140,2024.02.3,6
ST_102,IT_140,2024.02.4,2
ST_102,IT_140,2024.02.5,0
ST_102,IT_141,2024.02.1,0
ST_102,IT_141,2024.02.2,5
ST_102,IT_141,2024.02.3,3
ST_102,IT_141,2024.02.4,7
ST_102,IT_141,2024.02.5,0
ST_102,IT_142,2024.02.1,0
ST_102,IT_142,2024.02.2,4
ST_102,IT_142,2024.02.3,8
ST_102,IT_142,2024.02.4,8
ST_102,IT_142,2024.02.5,0
ST_102,IT_143,2024.02.1,0
ST_102,IT_143,2024.02.2,1
ST_102,IT_143,2024.02.3,2
ST_102,IT_143,2024.02.4,1
ST_102,IT_143,2024.02.5,0
ST_102,IT_144,2024.02.1,0
ST_102,IT_144,2024.02.2,2
ST_102,IT_144,2024.02.3,3
ST_102,IT_144,2024.02.4,1
ST_102,IT_144,2024.02.5,0
ST_102,IT_145,2024.02.1,0
ST_102,IT_145,2024.02.2,4
ST_102,IT_145,2024.02.3,7
ST_102,IT_145,2024.02.4,3
ST_102,IT_145,2024.02.5,0
ST_102,IT_146,2024.02.1,0
ST_102,IT_146,2024.02.2,0
ST_102,IT_146,2024.02.3,0
ST_102,IT_146,2024.02.4,1
ST_102,IT_146,2024.02.5,0
ST_102,IT_152,2024.02.1,0
ST_102,IT_152,2024.02.2,0
ST_102,IT_152,2024.02.3,1
ST_102,IT_152,2024.02.4,5
ST_102,IT_152,2024.02.5,0
ST_102,IT_153,2024.02.1,0
ST_102,IT_153,2024.02.2,2
ST_102,IT_153,2024.02.3,3
ST_102,IT_153,2024.02.4,4
ST_102,IT_153,2024.02.5,0
ST_102,IT_154,2024.02.1,0
ST_102,IT_154,2024.02.2,7
ST_102,IT_154,2024.02.3,6
ST_102,IT_154,2024.02.4,8
ST_102,IT_154,2024.02.5,0
ST_102,IT_155,2024.02.1,0
ST_102,IT_155,2024.02.2,1
ST_102,IT_155,2024.02.3,8
ST_102,IT_155,2024.02.4,4
ST_102,IT_155,2024.02.5,0
ST_102,IT_156,2024.02.1,0
ST_102,IT_156,2024.02.2,2
ST_102,IT_156,2024.02.3,8
ST_102,IT_156,2024.02.4,5
ST_102,IT_156,2024.02.5,0
ST_102,IT_157,2024.02.1,0
ST_102,IT_157,2024.02.2,7
ST_102,IT_157,2024.02.3,6
ST_102,IT_157,2024.02.4,6
ST_102,IT_157,2024.02.5,0
ST_102,IT_158,2024.02.1,0
ST_102,IT_158,2024.02.2,6
ST_102,IT_158,2024.02.3,10
ST_102,IT_158,2024.02.4,7
ST_102,IT_158,2024.02.5,0
ST_102,IT_159,2024.02.1,0
ST_102,IT_159,2024.02.2,4
ST_102,IT_159,2024.02.3,11
ST_102,IT_159,2024.02.4,8
ST_102,IT_159,2024.02.5,0
ST_102,IT_160,2024.02.1,0
ST_102,IT_160,2024.02.2,1
ST_102,IT_160,2024.02.3,7
ST_102,IT_160,2024.02.4,10
ST_102,IT_160,2024.02.5,0
ST_102,IT_162,2024.02.1,0
ST_102,IT_162,2024.02.2,3
ST_102,IT_162,2024.02.3,1
ST_102,IT_162,2024.02.4,3
ST_102,IT_162,2024.02.5,0
ST_102,IT_163,2024.02.1,0
ST_102,IT_163,2024.02.2,4
ST_102,IT_163,2024.02.3,2
ST_102,IT_163,2024.02.4,1
ST_102,IT_163,2024.02.5,0
ST_102,IT_164,2024.02.1,0
ST_102,IT_164,2024.02.2,2
ST_102,IT_164,2024.02.3,2
ST_102,IT_164,2024.02.4,7
ST_102,IT_164,2024.02.5,0
ST_102,IT_165,2024.02.1,0
ST_102,IT_165,2024.02.2,80
ST_102,IT_165,2024.02.3,104
ST_102,IT_165,2024.02.4,80
ST_102,IT_165,2024.02.5,0
ST_102,IT_167,2024.02.1,0
ST_102,IT_167,2024.02.2,3
ST_102,IT_167,2024.02.3,1
ST_102,IT_167,2024.02.4,6
ST_102,IT_167,2024.02.5,0
ST_102,IT_168,2024.02.1,0
ST_102,IT_168,2024.02.2,2
ST_102,IT_168,2024.02.3,4
ST_102,IT_168,2024.02.4,3
ST_102,IT_168,2024.02.5,0
ST_102,IT_169,2024.02.1,0
ST_102,IT_169,2024.02.2,1
ST_102,IT_169,2024.02.3,1
ST_102,IT_169,2024.02.4,1
ST_102,IT_169,2024.02.5,0
ST_102,IT_170,2024.02.1,0
ST_102,IT_170,2024.02.2,3
ST_102,IT_170,2024.02.3,1
ST_102,IT_170,2024.02.4,1
ST_102,IT_170,2024.02.5,0
ST_102,IT_171,2024.02.1,0
ST_102,IT_171,2024.02.2,2
ST_102,IT_171,2024.02.3,1
ST_102,IT_171,2024.02.4,2
ST_102,IT_171,2024.02.5,0
ST_102,IT_101,2024.03.1,0
ST_102,IT_101,2024.03.2,0
ST_102,IT_101,2024.03.3,0
ST_102,IT_101,2024.03.4,0
ST_102,IT_101,2024.03.5,0
ST_102,IT_102,2024.03.1,0
ST_102,IT_102,2024.03.2,1000
ST_102,IT_102,2024.03.3,1000
ST_102,IT_102,2024.03.4,2000
ST_102,IT_102,2024.03.5,0
ST_102,IT_103,2024.03.1,0
ST_102,IT_103,2024.03.2,0
ST_102,IT_103,2024.03.3,1000
ST_102,IT_103,2024.03.4,2000
ST_102,IT_103,2024.03.5,0
ST_102,IT_104,2024.03.1,0
ST_102,IT_104,2024.03.2,0
ST_102,IT_104,2024.03.3,0
ST_102,IT_104,2024.03.4,0
ST_102,IT_104,2024.03.5,0
ST_102,IT_105,2024.03.1,1000
ST_102,IT_105,2024.03.2,6000
ST_102,IT_105,2024.03.3,4000
ST_102,IT_105,2024.03.4,3000
ST_102,IT_105,2024.03.5,0
ST_102,IT_106,2024.03.1,0
ST_102,IT_106,2024.03.2,0
ST_102,IT_106,2024.03.3,1000
ST_102,IT_106,2024.03.4,0
ST_102,IT_106,2024.03.5,0
ST_102,IT_107,2024.03.1,1000
ST_102,IT_107,2024.03.2,6000
ST_102,IT_107,2024.03.3,4000
ST_102,IT_107,2024.03.4,4000
ST_102,IT_107,2024.03.5,0
ST_102,IT_108,2024.03.1,0
ST_102,IT_108,2024.03.2,0
ST_102,IT_108,2024.03.3,0
ST_102,IT_108,2024.03.4,1000
ST_102,IT_108,2024.03.5,0
ST_102,IT_109,2024.03.1,0
ST_102,IT_109,2024.03.2,0
ST_102,IT_109,2024.03.3,0
ST_102,IT_109,2024.03.4,0
ST_102,IT_109,2024.03.5,0
ST_102,IT_110,2024.03.1,0
ST_102,IT_110,2024.03.2,0
ST_102,IT_110,2024.03.3,0
ST_102,IT_110,2024.03.4,0
ST_102,IT_110,2024.03.5,0
ST_102,IT_111,2024.03.1,2000
ST_102,IT_111,2024.03.2,5000
ST_102,IT_111,2024.03.3,5000
ST_102,IT_111,2024.03.4,6000
ST_102,IT_111,2024.03.5,0
ST_102,IT_112,2024.03.1,500
ST_102,IT_112,2024.03.2,2500
ST_102,IT_112,2024.03.3,2000
ST_102,IT_112,2024.03.4,2500
ST_102,IT_112,2024.03.5,0
ST_102,IT_113,2024.03.1,0
ST_102,IT_113,2024.03.2,200
ST_102,IT_113,2024.03.3,200
ST_102,IT_113,2024.03.4,200
ST_102,IT_113,2024.03.5,0
ST_102,IT_114,2024.03.1,0
ST_102,IT_114,2024.03.2,2000
ST_102,IT_114,2024.03.3,0
ST_102,IT_114,2024.03.4,2000
ST_102,IT_114,2024.03.5,0
ST_102,IT_115,2024.03.1,250
ST_102,IT_115,2024.03.2,0
ST_102,IT_115,2024.03.3,0
ST_102,IT_115,2024.03.4,250
ST_102,IT_115,2024.03.5,0
ST_102,IT_116,2024.03.1,0
ST_102,IT_116,2024.03.2,0
ST_102,IT_116,2024.03.3,200
ST_102,IT_116,2024.03.4,0
ST_102,IT_116,2024.03.5,0
ST_102,IT_117,2024.03.1,0
ST_102,IT_117,2024.03.2,0
ST_102,IT_117,2024.03.3,0
ST_102,IT_117,2024.03.4,0
ST_102,IT_117,2024.03.5,0
ST_102,IT_118,2024.03.1,0
ST_102,IT_118,2024.03.2,0
ST_102,IT_118,2024.03.3,200
ST_102,IT_118,2024.03.4,200
ST_102,IT_118,2024.03.5,0
ST_102,IT_119,2024.03.1,0
ST_102,IT_119,2024.03.2,0
ST_102,IT_119,2024.03.3,0
ST_102,IT_119,2024.03.4,8000
ST_102,IT_119,2024.03.5,0
ST_102,IT_120,2024.03.1,0
ST_102,IT_120,2024.03.2,0
ST_102,IT_120,2024.03.3,0
ST_102,IT_120,2024.03.4,0
ST_102,IT_120,2024.03.5,0
ST_102,IT_121,2024.03.1,0
ST_102,IT_121,2024.03.2,0
ST_102,IT_121,2024.03.3,0
ST_102,IT_121,2024.03.4,0
ST_102,IT_121,2024.03.5,0
ST_102,IT_122,2024.03.1,0
ST_102,IT_122,2024.03.2,1000
ST_102,IT_122,2024.03.3,0
ST_102,IT_122,2024.03.4,0
ST_102,IT_122,2024.03.5,0
ST_102,IT_123,2024.03.1,0
ST_102,IT_123,2024.03.2,0
ST_102,IT_123,2024.03.3,0
ST_102,IT_123,2024.03.4,0
ST_102,IT_123,2024.03.5,0
ST_102,IT_124,2024.03.1,0
ST_102,IT_124,2024.03.2,0
ST_102,IT_124,2024.03.3,0
ST_102,IT_124,2024.03.4,0
ST_102,IT_124,2024.03.5,0
ST_102,IT_125,2024.03.1,14
ST_102,IT_125,2024.03.2,0
ST_102,IT_125,2024.03.3,6
ST_102,IT_125,2024.03.4,0
ST_102,IT_125,2024.03.5,0
ST_102,IT_126,2024.03.1,0
ST_102,IT_126,2024.03.2,6
ST_102,IT_126,2024.03.3,0
ST_102,IT_126,2024.03.4,12
ST_102,IT_126,2024.03.5,0
ST_102,IT_127,2024.03.1,0
ST_102,IT_127,2024.03.2,0
ST_102,IT_127,2024.03.3,0
ST_102,IT_127,2024.03.4,0
ST_102,IT_127,2024.03.5,0
ST_102,IT_128,2024.03.1,2
ST_102,IT_128,2024.03.2,4
ST_102,IT_128,2024.03.3,6
ST_102,IT_128,2024.03.4,6
ST_102,IT_128,2024.03.5,0
ST_102,IT_129,2024.03.1,20
ST_102,IT_129,2024.03.2,60
ST_102,IT_129,2024.03.3,0
ST_102,IT_129,2024.03.4,20
ST_102,IT_129,2024.03.5,0
ST_102,IT_130,2024.03.1,16
ST_102,IT_130,2024.03.2,37
ST_102,IT_130,2024.03.3,78
ST_102,IT_130,2024.03.4,47
ST_102,IT_130,2024.03.5,0
ST_102,IT_132,2024.03.1,6
ST_102,IT_132,2024.03.2,24
ST_102,IT_132,2024.03.3,22
ST_102,IT_132,2024.03.4,25
ST_102,IT_132,2024.03.5,0
ST_102,IT_133,2024.03.1,4
ST_102,IT_133,2024.03.2,22
ST_102,IT_133,2024.03.3,20
ST_102,IT_133,2024.03.4,25
ST_102,IT_133,2024.03.5,0
ST_102,IT_134,2024.03.1,0
ST_102,IT_134,2024.03.2,2
ST_102,IT_134,2024.03.3,3
ST_102,IT_134,2024.03.4,7
ST_102,IT_134,2024.03.5,0
ST_102,IT_135,2024.03.1,0
ST_102,IT_135,2024.03.2,0
ST_102,IT_135,2024.03.3,0
ST_102,IT_135,2024.03.4,0
ST_102,IT_135,2024.03.5,0
ST_102,IT_136,2024.03.1,0
ST_102,IT_136,2024.03.2,0
ST_102,IT_136,2024.03.3,0
ST_102,IT_136,2024.03.4,0
ST_102,IT_136,2024.03.5,0
ST_102,IT_137,2024.03.1,300
ST_102,IT_137,2024.03.2,1200
ST_102,IT_137,2024.03.3,1100
ST_102,IT_137,2024.03.4,600
ST_102,IT_137,2024.03.5,0
ST_102,IT_138,2024.03.1,0
ST_102,IT_138,2024.03.2,0
ST_102,IT_138,2024.03.3,0
ST_102,IT_138,2024.03.4,0
ST_102,IT_138,2024.03.5,0
ST_102,IT_139,2024.03.1,0
ST_102,IT_139,2024.03.2,1
ST_102,IT_139,2024.03.3,2
ST_102,IT_139,2024.03.4,2
ST_102,IT_139,2024.03.5,0
ST_102,IT_140,2024.03.1,5
ST_102,IT_140,2024.03.2,9
ST_102,IT_140,2024.03.3,4
ST_102,IT_140,2024.03.4,9
ST_102,IT_140,2024.03.5,0
ST_102,IT_141,2024.03.1,1
ST_102,IT_141,2024.03.2,1
ST_102,IT_141,2024.03.3,6
ST_102,IT_141,2024.03.4,5
ST_102,IT_141,2024.03.5,0
ST_102,IT_142,2024.03.1,4
ST_102,IT_142,2024.03.2,5
ST_102,IT_142,2024.03.3,4
ST_102,IT_142,2024.03.4,9
ST_102,IT_142,2024.03.5,0
ST_102,IT_143,2024.03.1,1
ST_102,IT_143,2024.03.2,1
ST_102,IT_143,2024.03.3,1
ST_102,IT_143,2024.03.4,2
ST_102,IT_143,2024.03.5,0
ST_102,IT_144,2024.03.1,1
ST_102,IT_144,2024.03.2,3
ST_102,IT_144,2024.03.3,1
ST_102,IT_144,2024.03.4,6
ST_102,IT_144,2024.03.5,0
ST_102,IT_145,2024.03.1,0
ST_102,IT_145,2024.03.2,3
ST_102,IT_145,2024.03.3,3
ST_102,IT_145,2024.03.4,5
ST_102,IT_145,2024.03.5,0
ST_102,IT_146,2024.03.1,1
ST_102,IT_146,2024.03.2,0
ST_102,IT_146,2024.03.3,1
ST_102,IT_146,2024.03.4,1
ST_102,IT_146,2024.03.5,0
ST_102,IT_152,2024.03.1,0
ST_102,IT_152,2024.03.2,3
ST_102,IT_152,2024.03.3,2
ST_102,IT_152,2024.03.4,4
ST_102,IT_152,2024.03.5,0
ST_102,IT_153,2024.03.1,0
ST_102,IT_153,2024.03.2,2
ST_102,IT_153,2024.03.3,3
ST_102,IT_153,2024.03.4,6
ST_102,IT_153,2024.03.5,0
ST_102,IT_154,2024.03.1,2
ST_102,IT_154,2024.03.2,10
ST_102,IT_154,2024.03.3,5
ST_102,IT_154,2024.03.4,10
ST_102,IT_154,2024.03.5,0
ST_102,IT_155,2024.03.1,1
ST_102,IT_155,2024.03.2,3
ST_102,IT_155,2024.03.3,2
ST_102,IT_155,2024.03.4,9
ST_102,IT_155,2024.03.5,0
ST_102,IT_156,2024.03.1,1
ST_102,IT_156,2024.03.2,2
ST_102,IT_156,2024.03.3,2
ST_102,IT_156,2024.03.4,5
ST_102,IT_156,2024.03.5,0
ST_102,IT_157,2024.03.1,2
ST_102,IT_157,2024.03.2,13
ST_102,IT_157,2024.03.3,9
ST_102,IT_157,2024.03.4,16
ST_102,IT_157,2024.03.5,0
ST_102,IT_158,2024.03.1,0
ST_102,IT_158,2024.03.2,11
ST_102,IT_158,2024.03.3,8
ST_102,IT_158,2024.03.4,8
ST_102,IT_158,2024.03.5,0
ST_102,IT_159,2024.03.1,0
ST_102,IT_159,2024.03.2,7
ST_102,IT_159,2024.03.3,7
ST_102,IT_159,2024.03.4,9
ST_102,IT_159,2024.03.5,0
ST_102,IT_160,2024.03.1,1
ST_102,IT_160,2024.03.2,7
ST_102,IT_160,2024.03.3,4
ST_102,IT_160,2024.03.4,8
ST_102,IT_160,2024.03.5,0
ST_102,IT_162,2024.03.1,1
ST_102,IT_162,2024.03.2,2
ST_102,IT_162,2024.03.3,2
ST_102,IT_162,2024.03.4,2
ST_102,IT_162,2024.03.5,0
ST_102,IT_163,2024.03.1,0
ST_102,IT_163,2024.03.2,3
ST_102,IT_163,2024.03.3,1
ST_102,IT_163,2024.03.4,1
ST_102,IT_163,2024.03.5,0
ST_102,IT_164,2024.03.1,0
ST_102,IT_164,2024.03.2,5
ST_102,IT_164,2024.03.3,1
ST_102,IT_164,2024.03.4,7
ST_102,IT_164,2024.03.5,0
ST_102,IT_165,2024.03.1,33
ST_102,IT_165,2024.03.2,107
ST_102,IT_165,2024.03.3,94
ST_102,IT_165,2024.03.4,137
ST_102,IT_165,2024.03.5,0
ST_102,IT_167,2024.03.1,4
ST_102,IT_167,2024.03.2,2
ST_102,IT_167,2024.03.3,4
ST_102,IT_167,2024.03.4,3
ST_102,IT_167,2024.03.5,0
ST_102,IT_168,2024.03.1,0
ST_102,IT_168,2024.03.2,3
ST_102,IT_168,2024.03.3,4
ST_102,IT_168,2024.03.4,3
ST_102,IT_168,2024.03.5,0
ST_102,IT_169,2024.03.1,0
ST_102,IT_169,2024.03.2,1
ST_102,IT_169,2024.03.3,4
ST_102,IT_169,2024.03.4,1
ST_102,IT_169,2024.03.5,0
ST_102,IT_170,2024.03.1,0
ST_102,IT_170,2024.03.2,1
ST_102,IT_170,2024.03.3,4
ST_102,IT_170,2024.03.4,0
ST_102,IT_170,2024.03.5,0
ST_102,IT_171,2024.03.1,0
ST_102,IT_171,2024.03.2,2
ST_102,IT_171,2024.03.3,4
ST_102,IT_171,2024.03.4,0
ST_102,IT_171,2024.03.5,0
ST_102,IT_101,2024.04.1,0
ST_102,IT_101,2024.04.2,0
ST_102,IT_101,2024.04.3,0
ST_102,IT_101,2024.04.4,0
ST_102,IT_101,2024.04.5,0
ST_102,IT_102,2024.04.1,0
ST_102,IT_102,2024.04.2,1000
ST_102,IT_102,2024.04.3,0
ST_102,IT_102,2024.04.4,1000
ST_102,IT_102,2024.04.5,1000
ST_102,IT_103,2024.04.1,0
ST_102,IT_103,2024.04.2,1000
ST_102,IT_103,2024.04.3,0
ST_102,IT_103,2024.04.4,0
ST_102,IT_103,2024.04.5,1000
ST_102,IT_104,2024.04.1,0
ST_102,IT_104,2024.04.2,0
ST_102,IT_104,2024.04.3,0
ST_102,IT_104,2024.04.4,0
ST_102,IT_104,2024.04.5,0
ST_102,IT_105,2024.04.1,3000
ST_102,IT_105,2024.04.2,6000
ST_102,IT_105,2024.04.3,2000
ST_102,IT_105,2024.04.4,5000
ST_102,IT_105,2024.04.5,4000
ST_102,IT_106,2024.04.1,2000
ST_102,IT_106,2024.04.2,1000
ST_102,IT_106,2024.04.3,0
ST_102,IT_106,2024.04.4,1000
ST_102,IT_106,2024.04.5,0
ST_102,IT_107,2024.04.1,2000
ST_102,IT_107,2024.04.2,3000
ST_102,IT_107,2024.04.3,2000
ST_102,IT_107,2024.04.4,9000
ST_102,IT_107,2024.04.5,1000
ST_102,IT_108,2024.04.1,1000
ST_102,IT_108,2024.04.2,0
ST_102,IT_108,2024.04.3,0
ST_102,IT_108,2024.04.4,2000
ST_102,IT_108,2024.04.5,0
ST_102,IT_109,2024.04.1,0
ST_102,IT_109,2024.04.2,0
ST_102,IT_109,2024.04.3,0
ST_102,IT_109,2024.04.4,0
ST_102,IT_109,2024.04.5,0
ST_102,IT_110,2024.04.1,0
ST_102,IT_110,2024.04.2,0
ST_102,IT_110,2024.04.3,0
ST_102,IT_110,2024.04.4,1000
ST_102,IT_110,2024.04.5,0
ST_102,IT_111,2024.04.1,3000
ST_102,IT_111,2024.04.2,7000
ST_102,IT_111,2024.04.3,4000
ST_102,IT_111,2024.04.4,6000
ST_102,IT_111,2024.04.5,6000
ST_102,IT_112,2024.04.1,3500
ST_102,IT_112,2024.04.2,2000
ST_102,IT_112,2024.04.3,2000
ST_102,IT_112,2024.04.4,1500
ST_102,IT_112,2024.04.5,3500
ST_102,IT_113,2024.04.1,0
ST_102,IT_113,2024.04.2,400
ST_102,IT_113,2024.04.3,0
ST_102,IT_113,2024.04.4,800
ST_102,IT_113,2024.04.5,0
ST_102,IT_114,2024.04.1,1000
ST_102,IT_114,2024.04.2,2000
ST_102,IT_114,2024.04.3,1000
ST_102,IT_114,2024.04.4,5000
ST_102,IT_114,2024.04.5,500
ST_102,IT_115,2024.04.1,0
ST_102,IT_115,2024.04.2,0
ST_102,IT_115,2024.04.3,0
ST_102,IT_115,2024.04.4,250
ST_102,IT_115,2024.04.5,0
ST_102,IT_116,2024.04.1,0
ST_102,IT_116,2024.04.2,0
ST_102,IT_116,2024.04.3,0
ST_102,IT_116,2024.04.4,0
ST_102,IT_116,2024.04.5,0
ST_102,IT_117,2024.04.1,0
ST_102,IT_117,2024.04.2,200
ST_102,IT_117,2024.04.3,0
ST_102,IT_117,2024.04.4,0
ST_102,IT_117,2024.04.5,200
ST_102,IT_118,2024.04.1,200
ST_102,IT_118,2024.04.2,400
ST_102,IT_118,2024.04.3,0
ST_102,IT_118,2024.04.4,200
ST_102,IT_118,2024.04.5,200
ST_102,IT_119,2024.04.1,8000
ST_102,IT_119,2024.04.2,0
ST_102,IT_119,2024.04.3,0
ST_102,IT_119,2024.04.4,16000
ST_102,IT_119,2024.04.5,0
ST_102,IT_120,2024.04.1,0
ST_102,IT_120,2024.04.2,0
ST_102,IT_120,2024.04.3,0
ST_102,IT_120,2024.04.4,0
ST_102,IT_120,2024.04.5,0
ST_102,IT_121,2024.04.1,0
ST_102,IT_121,2024.04.2,0
ST_102,IT_121,2024.04.3,0
ST_102,IT_121,2024.04.4,0
ST_102,IT_121,2024.04.5,0
ST_102,IT_122,2024.04.1,0
ST_102,IT_122,2024.04.2,0
ST_102,IT_122,2024.04.3,0
ST_102,IT_122,2024.04.4,1000
ST_102,IT_122,2024.04.5,0
ST_102,IT_123,2024.04.1,0
ST_102,IT_123,2024.04.2,0
ST_102,IT_123,2024.04.3,0
ST_102,IT_123,2024.04.4,0
ST_102,IT_123,2024.04.5,200
ST_102,IT_124,2024.04.1,0
ST_102,IT_124,2024.04.2,0
ST_102,IT_124,2024.04.3,0
ST_102,IT_124,2024.04.4,6
ST_102,IT_124,2024.04.5,0
ST_102,IT_125,2024.04.1,0
ST_102,IT_125,2024.04.2,12
ST_102,IT_125,2024.04.3,6
ST_102,IT_125,2024.04.4,6
ST_102,IT_125,2024.04.5,12
ST_102,IT_126,2024.04.1,0
ST_102,IT_126,2024.04.2,0
ST_102,IT_126,2024.04.3,18
ST_102,IT_126,2024.04.4,18
ST_102,IT_126,2024.04.5,12
ST_102,IT_127,2024.04.1,0
ST_102,IT_127,2024.04.2,0
ST_102,IT_127,2024.04.3,0
ST_102,IT_127,2024.04.4,0
ST_102,IT_127,2024.04.5,0
ST_102,IT_128,2024.04.1,4
ST_102,IT_128,2024.04.2,7
ST_102,IT_128,2024.04.3,5
ST_102,IT_128,2024.04.4,11
ST_102,IT_128,2024.04.5,3
ST_102,IT_129,2024.04.1,80
ST_102,IT_129,2024.04.2,0
ST_102,IT_129,2024.04.3,0
ST_102,IT_129,2024.04.4,40
ST_102,IT_129,2024.04.5,0
ST_102,IT_130,2024.04.1,48
ST_102,IT_130,2024.04.2,44
ST_102,IT_130,2024.04.3,35
ST_102,IT_130,2024.04.4,84
ST_102,IT_130,2024.04.5,75
ST_102,IT_131,2024.04.1,0
ST_102,IT_131,2024.04.2,0
ST_102,IT_131,2024.04.3,0
ST_102,IT_131,2024.04.4,0
ST_102,IT_131,2024.04.5,0
ST_102,IT_132,2024.04.1,15
ST_102,IT_132,2024.04.2,17
ST_102,IT_132,2024.04.3,22
ST_102,IT_132,2024.04.4,51
ST_102,IT_132,2024.04.5,35
ST_102,IT_133,2024.04.1,7
ST_102,IT_133,2024.04.2,0
ST_102,IT_133,2024.04.3,0
ST_102,IT_133,2024.04.4,0
ST_102,IT_133,2024.04.5,0
ST_102,IT_134,2024.04.1,3
ST_102,IT_134,2024.04.2,5
ST_102,IT_134,2024.04.3,3
ST_102,IT_134,2024.04.4,10
ST_102,IT_134,2024.04.5,5
ST_102,IT_135,2024.04.1,2
ST_102,IT_135,2024.04.2,19
ST_102,IT_135,2024.04.3,4
ST_102,IT_135,2024.04.4,27
ST_102,IT_135,2024.04.5,18
ST_102,IT_136,2024.04.1,0
ST_102,IT_136,2024.04.2,0
ST_102,IT_136,2024.04.3,0
ST_102,IT_136,2024.04.4,0
ST_102,IT_136,2024.04.5,0
ST_102,IT_137,2024.04.1,500
ST_102,IT_137,2024.04.2,900
ST_102,IT_137,2024.04.3,100
ST_102,IT_137,2024.04.4,700
ST_102,IT_137,2024.04.5,500
ST_102,IT_138,2024.04.1,100
ST_102,IT_138,2024.04.2,0
ST_102,IT_138,2024.04.3,0
ST_102,IT_138,2024.04.4,100
ST_102,IT_138,2024.04.5,0
ST_102,IT_139,2024.04.1,3
ST_102,IT_139,2024.04.2,2
ST_102,IT_139,2024.04.3,1
ST_102,IT_139,2024.04.4,2
ST_102,IT_139,2024.04.5,3
ST_102,IT_140,2024.04.1,8
ST_102,IT_140,2024.04.2,7
ST_102,IT_140,2024.04.3,7
ST_102,IT_140,2024.04.4,10
ST_102,IT_140,2024.04.5,11
ST_102,IT_141,2024.04.1,8
ST_102,IT_141,2024.04.2,4
ST_102,IT_141,2024.04.3,8
ST_102,IT_141,2024.04.4,16
ST_102,IT_141,2024.04.5,5
ST_102,IT_142,2024.04.1,9
ST_102,IT_142,2024.04.2,7
ST_102,IT_142,2024.04.3,10
ST_102,IT_142,2024.04.4,19
ST_102,IT_142,2024.04.5,8
ST_102,IT_143,2024.04.1,0
ST_102,IT_143,2024.04.2,2
ST_102,IT_143,2024.04.3,0
ST_102,IT_143,2024.04.4,2
ST_102,IT_143,2024.04.5,3
ST_102,IT_144,2024.04.1,5
ST_102,IT_144,2024.04.2,1
ST_102,IT_144,2024.04.3,0
ST_102,IT_144,2024.04.4,1
ST_102,IT_144,2024.04.5,3
ST_102,IT_145,2024.04.1,3
ST_102,IT_145,2024.04.2,6
ST_102,IT_145,2024.04.3,3
ST_102,IT_145,2024.04.4,3
ST_102,IT_145,2024.04.5,5
ST_102,IT_146,2024.04.1,0
ST_102,IT_146,2024.04.2,2
ST_102,IT_146,2024.04.3,2
ST_102,IT_146,2024.04.4,2
ST_102,IT_146,2024.04.5,5
ST_102,IT_147,2024.04.1,0
ST_102,IT_147,2024.04.2,0
ST_102,IT_147,2024.04.3,0
ST_102,IT_147,2024.04.4,0
ST_102,IT_147,2024.04.5,18
ST_102,IT_148,2024.04.1,0
ST_102,IT_148,2024.04.2,0
ST_102,IT_148,2024.04.3,0
ST_102,IT_148,2024.04.4,0
ST_102,IT_148,2024.04.5,18
ST_102,IT_152,2024.04.1,0
ST_102,IT_152,2024.04.2,3
ST_102,IT_152,2024.04.3,4
ST_102,IT_152,2024.04.4,4
